image_id,label
persil/000973.png,3
weeds/DSC01617_geotag_ROI_38.png,0
epinard/001188.png,4
hors_type/DSC01640_geotag_ROI_1__rot-90.png,1
persil/001748__flipv.png,3
epinard/000371__fliph.png,4
epinard/000972__fliph.png,4
hors_type/DSC01538_geotag_ROI_3__flipv.png,1
weeds/DSC01489_geotag_ROI_1.png,0
betterave/001228__fliph.png,2
hors_type/DSC01585_geotag_ROI_8__rot90.png,1
betterave/001705.png,2
epinard/000315__flipv.png,4
epinard/000647.png,4
persil/000878.png,3
persil/000330.png,3
betterave/001785__rot-180.png,2
persil/000073.png,3
betterave/000873__fliph.png,2
epinard/000626__fliph.png,4
weeds/021899.png,0
hors_type/DSC01503_geotag_ROI_9.png,1
weeds/DSC01528_geotag_ROI_4.png,0
epinard/000889__flipv.png,4
persil/001746.png,3
weeds/DSC01560_geotag_ROI_77.png,0
persil/001538.png,3
betterave/001858.png,2
betterave/000782__rot90.png,2
hors_type/DSC01585_geotag_ROI_4.png,1
hors_type/DSC01538_geotag_ROI_23__rot-90.png,1
betterave/001846__rot90.png,2
persil/000859__flipv.png,3
hors_type/DSC01503_geotag_ROI_67__flipv.png,1
persil/000748.png,3
hors_type/DSC01576_geotag_ROI_39__fliph.png,1
epinard/000777__flipv.png,4
betterave/001686__rot90.png,2
hors_type/DSC01538_geotag_ROI_15__rot-90.png,1
persil/001783__flipv.png,3
persil/000294__flipv.png,3
betterave/000546__fliph.png,2
betterave/001914__fliph.png,2
weeds/DSC01516_geotag_ROI_24.png,0
epinard/001010.png,4
epinard/000378__flipv.png,4
betterave/001331__flipv.png,2
betterave/000531__flipv.png,2
betterave/001404__fliph.png,2
epinard/000743__flipv.png,4
hors_type/DSC01506_geotag_ROI_12__fliph.png,1
weeds/022508.png,0
epinard/001283__fliph.png,4
hors_type/DSC01610_geotag_ROI_1__flipv.png,1
epinard/000231__flipv.png,4
hors_type/DSC01553_geotag_ROI_26__flipv.png,1
hors_type/DSC01582_geotag_ROI_4__fliph.png,1
epinard/000670__flipv.png,4
persil/000235.png,3
betterave/001639__rot90.png,2
betterave/001401__flipv.png,2
weeds/DSC01605_geotag_ROI_25.png,0
betterave/000893__rot-180.png,2
persil/001513__flipv.png,3
epinard/000947__flipv.png,4
epinard/000599__flipv.png,4
weeds/DSC01485_geotag_ROI_74.png,0
persil/000057__flipv.png,3
betterave/001467__rot90.png,2
betterave/000457__rot90.png,2
weeds/DSC01619_geotag_ROI_28.png,0
persil/001701__flipv.png,3
betterave/000849.png,2
weeds/DSC01606_geotag_ROI_7.png,0
epinard/000511.png,4
persil/001051__flipv.png,3
weeds/DSC01605_geotag_ROI_288.png,0
weeds/DSC01523_geotag_ROI_8.png,0
epinard/000415.png,4
persil/000578.png,3
hors_type/DSC01522_geotag_ROI_8__rot-90.png,1
weeds/DSC01554_geotag_ROI_8.png,0
persil/001975__flipv.png,3
betterave/001461.png,2
hors_type/DSC01576_geotag_ROI_10__rot90.png,1
weeds/DSC01565_geotag_ROI_0.png,0
betterave/000873__rot90.png,2
weeds/DSC01589_geotag_ROI_57.png,0
epinard/000417.png,4
persil/001016__flipv.png,3
persil/000212.png,3
weeds/DSC01605_geotag_ROI_600.png,0
betterave/001955__flipv.png,2
persil/000911.png,3
epinard/000076__flipv.png,4
persil/001306__flipv.png,3
weeds/DSC01605_geotag_ROI_10.png,0
betterave/001707__rot-180.png,2
betterave/001397__flipv.png,2
betterave/001861__flipv.png,2
persil/001943.png,3
persil/000627.png,3
weeds/DSC01487_geotag_ROI_10.png,0
persil/001422__flipv.png,3
persil/000230__flipv.png,3
betterave/001468__rot90.png,2
hors_type/DSC01521_geotag_ROI_4__fliph.png,1
betterave/000851__rot90.png,2
persil/000430.png,3
weeds/022384.png,0
betterave/001788__rot-180.png,2
epinard/001261__flipv.png,4
epinard/000785__flipv.png,4
hors_type/DSC01635_geotag_ROI_14.png,1
hors_type/DSC01521_geotag_ROI_4.png,1
betterave/001635__rot90.png,2
hors_type/DSC01506_geotag_ROI_19__fliph.png,1
weeds/DSC01487_geotag_ROI_77.png,0
epinard/000531__flipv.png,4
weeds/DSC01530_geotag_ROI_0.png,0
persil/001120__flipv.png,3
weeds/010871.png,0
weeds/DSC01590_geotag_ROI_37.png,0
weeds/DSC01591_geotag_ROI_47.png,0
persil/001888__flipv.png,3
betterave/001178__rot90.png,2
persil/000952__flipv.png,3
betterave/000625__rot-180.png,2
weeds/DSC01486_geotag_ROI_16.png,0
hors_type/DSC01623_geotag_ROI_68__flipv.png,1
epinard/000008__flipv.png,4
hors_type/DSC01556_geotag_ROI_20__fliph.png,1
epinard/000350.png,4
weeds/DSC01605_geotag_ROI_579.png,0
hors_type/DSC01567_geotag_ROI_9__flipv.png,1
persil/000006__flipv.png,3
persil/000920__flipv.png,3
weeds/DSC01605_geotag_ROI_448.png,0
weeds/DSC01518_geotag_ROI_9.png,0
weeds/DSC01605_geotag_ROI_175.png,0
persil/000327__flipv.png,3
persil/000966.png,3
weeds/DSC01590_geotag_ROI_53.png,0
weeds/DSC01605_geotag_ROI_698.png,0
persil/001562__flipv.png,3
betterave/001593__fliph.png,2
weeds/DSC01516_geotag_ROI_66.png,0
betterave/001601__flipv.png,2
weeds/DSC01604_geotag_ROI_135.png,0
betterave/000422__rot90.png,2
hors_type/DSC01559_geotag_ROI_5__rot-90.png,1
hors_type/DSC01512_geotag_ROI_24__flipv.png,1
epinard/000256.png,4
hors_type/DSC01547_geotag_ROI_4.png,1
hors_type/DSC01552_geotag_ROI_19__rot-90.png,1
betterave/001426__rot-180.png,2
epinard/000408__fliph.png,4
persil/000998.png,3
persil/000189.png,3
persil/001643__flipv.png,3
epinard/000126__flipv.png,4
weeds/DSC01560_geotag_ROI_61.png,0
weeds/DSC01604_geotag_ROI_127.png,0
epinard/000260__fliph.png,4
betterave/000593__rot90.png,2
hors_type/DSC01556_geotag_ROI_8__rot-90.png,1
betterave/000983__rot90.png,2
persil/001821__flipv.png,3
hors_type/DSC01623_geotag_ROI_38__rot-90.png,1
epinard/000369.png,4
weeds/DSC01620_geotag_ROI_98.png,0
weeds/DSC01588_geotag_ROI_39.png,0
betterave/000538__fliph.png,2
weeds/DSC01605_geotag_ROI_561.png,0
betterave/001524.png,2
weeds/DSC01606_geotag_ROI_74.png,0
betterave/000761__fliph.png,2
hors_type/DSC01485_geotag_ROI_94__fliph.png,1
epinard/000331__flipv.png,4
betterave/000449__flipv.png,2
betterave/001805__fliph.png,2
hors_type/DSC01591_geotag_ROI_22__fliph.png,1
epinard/000453.png,4
epinard/001159__flipv.png,4
epinard/000828.png,4
persil/001035.png,3
weeds/DSC01522_geotag_ROI_1.png,0
hors_type/DSC01602_geotag_ROI_2__rot-90.png,1
weeds/DSC01616_geotag_ROI_29.png,0
epinard/000765.png,4
hors_type/DSC01503_geotag_ROI_27__flipv.png,1
betterave/001470__flipv.png,2
persil/001285.png,3
hors_type/DSC01553_geotag_ROI_10__flipv.png,1
hors_type/DSC01524_geotag_ROI_12__rot-90.png,1
epinard/000007__fliph.png,4
persil/000276.png,3
weeds/DSC01605_geotag_ROI_83.png,0
hors_type/DSC01643_geotag_ROI_3__rot90.png,1
hors_type/DSC01482_geotag_ROI_35__rot90.png,1
persil/001396__flipv.png,3
hors_type/DSC01576_geotag_ROI_35__rot-90.png,1
weeds/DSC01606_geotag_ROI_56.png,0
weeds/DSC01619_geotag_ROI_25.png,0
epinard/000452__flipv.png,4
weeds/DSC01516_geotag_ROI_1.png,0
betterave/000821__rot90.png,2
epinard/000669__flipv.png,4
hors_type/DSC01620_geotag_ROI_104__rot90.png,1
betterave/001346__fliph.png,2
hors_type/DSC01608_geotag_ROI_18__fliph.png,1
betterave/001491__flipv.png,2
betterave/000869__fliph.png,2
weeds/DSC01569_geotag_ROI_4.png,0
weeds/DSC01604_geotag_ROI_79.png,0
betterave/000677__rot90.png,2
persil/000186.png,3
hors_type/DSC01631_geotag_ROI_12.png,1
hors_type/DSC01553_geotag_ROI_48__flipv.png,1
persil/000082.png,3
betterave/000659__flipv.png,2
persil/000132.png,3
epinard/000134.png,4
epinard/001006__fliph.png,4
betterave/000491__rot-180.png,2
weeds/DSC01559_geotag_ROI_26.png,0
persil/001450__flipv.png,3
persil/001204__flipv.png,3
weeds/000173.png,0
weeds/DSC01482_geotag_ROI_37.png,0
epinard/000768__fliph.png,4
hors_type/DSC01594_geotag_ROI_3__rot90.png,1
weeds/DSC01605_geotag_ROI_713.png,0
betterave/000663__rot-180.png,2
weeds/DSC01495_geotag_ROI_9.png,0
betterave/000899__fliph.png,2
betterave/000402__rot90.png,2
persil/000930__flipv.png,3
hors_type/DSC01503_geotag_ROI_37__flipv.png,1
weeds/DSC01486_geotag_ROI_31.png,0
epinard/001095__flipv.png,4
betterave/000523.png,2
persil/000331.png,3
betterave/000607__fliph.png,2
epinard/001122__fliph.png,4
betterave/000447__flipv.png,2
epinard/000158.png,4
weeds/DSC01566_geotag_ROI_10.png,0
epinard/000639__fliph.png,4
persil/001786.png,3
betterave/001931.png,2
betterave/000796__rot-180.png,2
epinard/000283.png,4
betterave/001652__flipv.png,2
betterave/001480__flipv.png,2
hors_type/DSC01576_geotag_ROI_16.png,1
epinard/000343.png,4
weeds/DSC01482_geotag_ROI_125.png,0
hors_type/DSC01503_geotag_ROI_31__fliph.png,1
weeds/DSC01503_geotag_ROI_8.png,0
persil/000961__flipv.png,3
persil/000538.png,3
weeds/DSC01587_geotag_ROI_25.png,0
hors_type/DSC01607_geotag_ROI_10__flipv.png,1
epinard/001295__flipv.png,4
hors_type/DSC01570_geotag_ROI_21__fliph.png,1
epinard/000617__fliph.png,4
weeds/DSC01605_geotag_ROI_484.png,0
weeds/DSC01604_geotag_ROI_73.png,0
persil/001838__flipv.png,3
weeds/DSC01603_geotag_ROI_8.png,0
epinard/000308__fliph.png,4
weeds/DSC01487_geotag_ROI_47.png,0
weeds/010294.png,0
weeds/DSC01604_geotag_ROI_78.png,0
persil/000159__flipv.png,3
weeds/DSC01486_geotag_ROI_56.png,0
betterave/001581__fliph.png,2
persil/000614__flipv.png,3
betterave/001735__flipv.png,2
epinard/000793__fliph.png,4
betterave/000600__flipv.png,2
weeds/DSC01616_geotag_ROI_17.png,0
hors_type/DSC01606_geotag_ROI_27.png,1
persil/000316.png,3
betterave/001758__rot-180.png,2
weeds/DSC01612_geotag_ROI_0.png,0
persil/000342.png,3
weeds/DSC01605_geotag_ROI_311.png,0
betterave/001974__flipv.png,2
betterave/001948__rot90.png,2
weeds/DSC01620_geotag_ROI_85.png,0
weeds/DSC01491_geotag_ROI_4.png,0
persil/000616__flipv.png,3
hors_type/DSC01503_geotag_ROI_17__rot90.png,1
hors_type/DSC01643_geotag_ROI_16.png,1
weeds/DSC01560_geotag_ROI_42.png,0
hors_type/DSC01498_geotag_ROI_7__flipv.png,1
betterave/001758__rot90.png,2
persil/001477.png,3
epinard/000081__fliph.png,4
epinard/000265.png,4
betterave/000902.png,2
persil/001294__flipv.png,3
epinard/000135__flipv.png,4
epinard/000096.png,4
persil/000681__flipv.png,3
weeds/021701.png,0
persil/000876__flipv.png,3
epinard/000284.png,4
persil/001248__flipv.png,3
persil/001876__flipv.png,3
weeds/DSC01572_geotag_ROI_1.png,0
weeds/DSC01555_geotag_ROI_15.png,0
persil/000299__flipv.png,3
hors_type/DSC01631_geotag_ROI_12__rot-90.png,1
epinard/001177__flipv.png,4
epinard/001149__fliph.png,4
hors_type/DSC01506_geotag_ROI_4__fliph.png,1
betterave/001470__fliph.png,2
hors_type/DSC01527_geotag_ROI_3__flipv.png,1
persil/000381.png,3
weeds/DSC01605_geotag_ROI_32.png,0
hors_type/DSC01544_geotag_ROI_12__rot90.png,1
hors_type/DSC01506_geotag_ROI_31__fliph.png,1
weeds/DSC01563_geotag_ROI_0.png,0
epinard/000353.png,4
persil/001519__flipv.png,3
weeds/DSC01606_geotag_ROI_8.png,0
epinard/000391__fliph.png,4
persil/000745.png,3
persil/000619.png,3
hors_type/DSC01553_geotag_ROI_25__rot90.png,1
persil/000643.png,3
betterave/001448__rot90.png,2
betterave/000801.png,2
persil/001904__flipv.png,3
weeds/DSC01587_geotag_ROI_40.png,0
persil/001120.png,3
persil/000648.png,3
epinard/000128__flipv.png,4
weeds/DSC01620_geotag_ROI_90.png,0
betterave/001040.png,2
betterave/000732__flipv.png,2
weeds/DSC01506_geotag_ROI_8.png,0
weeds/DSC01487_geotag_ROI_8.png,0
weeds/DSC01602_geotag_ROI_24.png,0
weeds/DSC01605_geotag_ROI_357.png,0
persil/001941.png,3
epinard/000292__flipv.png,4
hors_type/DSC01512_geotag_ROI_27__rot90.png,1
hors_type/DSC01504_geotag_ROI_9.png,1
epinard/000743__fliph.png,4
betterave/000860__flipv.png,2
epinard/000183__fliph.png,4
hors_type/DSC01576_geotag_ROI_0.png,1
epinard/000824__fliph.png,4
weeds/010162.png,0
betterave/001535__rot90.png,2
persil/001278.png,3
epinard/000803.png,4
persil/001721.png,3
persil/000908__flipv.png,3
weeds/DSC01505_geotag_ROI_6.png,0
weeds/DSC01593_geotag_ROI_7.png,0
betterave/000772__fliph.png,2
epinard/000732.png,4
persil/000215__flipv.png,3
betterave/000613__flipv.png,2
epinard/000778__flipv.png,4
hors_type/DSC01530_geotag_ROI_14__rot-90.png,1
hors_type/DSC01535_geotag_ROI_16__rot-90.png,1
weeds/DSC01487_geotag_ROI_35.png,0
persil/000181.png,3
epinard/000329__fliph.png,4
epinard/000119__fliph.png,4
hors_type/DSC01602_geotag_ROI_14__rot90.png,1
persil/000146.png,3
betterave/001854.png,2
weeds/DSC01527_geotag_ROI_15.png,0
epinard/000085__flipv.png,4
epinard/000616__fliph.png,4
betterave/001594__fliph.png,2
epinard/000045__flipv.png,4
persil/001258.png,3
weeds/010888.png,0
persil/001457__flipv.png,3
weeds/DSC01591_geotag_ROI_35.png,0
betterave/001524__fliph.png,2
epinard/000799.png,4
persil/000497.png,3
hors_type/DSC01599_geotag_ROI_15__flipv.png,1
hors_type/DSC01503_geotag_ROI_56__fliph.png,1
persil/000218.png,3
epinard/001198__flipv.png,4
hors_type/DSC01614_geotag_ROI_8__fliph.png,1
persil/001814.png,3
betterave/001707__fliph.png,2
betterave/001955__fliph.png,2
persil/001369__flipv.png,3
hors_type/DSC01631_geotag_ROI_5__fliph.png,1
betterave/001825__fliph.png,2
betterave/001330__rot-180.png,2
betterave/000828__flipv.png,2
epinard/000681__flipv.png,4
weeds/DSC01557_geotag_ROI_6.png,0
weeds/DSC01491_geotag_ROI_23.png,0
weeds/DSC01488_geotag_ROI_67.png,0
betterave/001520__rot90.png,2
persil/000850__flipv.png,3
betterave/000493__rot-180.png,2
hors_type/DSC01643_geotag_ROI_37__fliph.png,1
betterave/000618__fliph.png,2
betterave/000931__flipv.png,2
persil/000073__flipv.png,3
persil/001912__flipv.png,3
betterave/000642__flipv.png,2
epinard/000124__fliph.png,4
persil/000590__flipv.png,3
persil/000877.png,3
weeds/DSC01605_geotag_ROI_298.png,0
weeds/DSC01600_geotag_ROI_0.png,0
epinard/000644__fliph.png,4
epinard/000044__flipv.png,4
hors_type/DSC01503_geotag_ROI_51__rot-90.png,1
weeds/DSC01588_geotag_ROI_20.png,0
epinard/000344.png,4
betterave/000939__fliph.png,2
epinard/000341.png,4
epinard/000204.png,4
persil/001356__flipv.png,3
hors_type/DSC01640_geotag_ROI_4__rot-90.png,1
hors_type/DSC01506_geotag_ROI_0__rot90.png,1
weeds/DSC01498_geotag_ROI_0.png,0
persil/001269__flipv.png,3
persil/001048__flipv.png,3
betterave/001847__flipv.png,2
epinard/000658__flipv.png,4
persil/000594__flipv.png,3
epinard/000486.png,4
persil/000511__flipv.png,3
hors_type/DSC01544_geotag_ROI_34__fliph.png,1
persil/000162__flipv.png,3
persil/001461__flipv.png,3
betterave/001826.png,2
hors_type/DSC01637_geotag_ROI_48__fliph.png,1
persil/001379.png,3
hors_type/DSC01620_geotag_ROI_104__flipv.png,1
epinard/001067__fliph.png,4
epinard/000813.png,4
persil/000698__flipv.png,3
betterave/000637__rot90.png,2
epinard/000627__fliph.png,4
hors_type/DSC01632_geotag_ROI_5__rot90.png,1
persil/001936__flipv.png,3
betterave/001995__rot-180.png,2
epinard/000225__fliph.png,4
weeds/DSC01527_geotag_ROI_13.png,0
persil/000693.png,3
weeds/010276.png,0
epinard/000751__flipv.png,4
weeds/DSC01617_geotag_ROI_40.png,0
persil/001471__flipv.png,3
hors_type/DSC01576_geotag_ROI_0__rot90.png,1
epinard/000666.png,4
persil/000356.png,3
hors_type/DSC01562_geotag_ROI_65.png,1
hors_type/DSC01594_geotag_ROI_11.png,1
persil/001173__flipv.png,3
persil/000795__flipv.png,3
hors_type/DSC01503_geotag_ROI_25__rot90.png,1
hors_type/DSC01567_geotag_ROI_32__rot-90.png,1
betterave/001217__rot90.png,2
epinard/001049__flipv.png,4
betterave/002030__flipv.png,2
betterave/000699.png,2
epinard/000845__flipv.png,4
hors_type/DSC01599_geotag_ROI_38__flipv.png,1
betterave/001598__rot90.png,2
weeds/DSC01590_geotag_ROI_26.png,0
hors_type/DSC01530_geotag_ROI_12.png,1
epinard/000393.png,4
epinard/000841__fliph.png,4
epinard/000501__fliph.png,4
epinard/000915.png,4
persil/001068.png,3
epinard/000228__fliph.png,4
persil/000523__flipv.png,3
persil/000084.png,3
weeds/DSC01559_geotag_ROI_34.png,0
epinard/001049__fliph.png,4
epinard/000799__fliph.png,4
betterave/000658__flipv.png,2
betterave/000937__rot-180.png,2
betterave/000732__rot90.png,2
hors_type/DSC01608_geotag_ROI_16__fliph.png,1
betterave/001416__flipv.png,2
epinard/000910.png,4
weeds/DSC01605_geotag_ROI_282.png,0
hors_type/DSC01491_geotag_ROI_12__rot-90.png,1
persil/001761__flipv.png,3
betterave/001986__rot-180.png,2
persil/001696.png,3
betterave/000957__rot90.png,2
weeds/DSC01616_geotag_ROI_35.png,0
weeds/DSC01605_geotag_ROI_85.png,0
weeds/DSC01594_geotag_ROI_21.png,0
epinard/000660__fliph.png,4
epinard/000130__fliph.png,4
hors_type/DSC01602_geotag_ROI_4__rot-90.png,1
epinard/000864__flipv.png,4
betterave/001772.png,2
persil/000606__flipv.png,3
hors_type/DSC01562_geotag_ROI_61__flipv.png,1
weeds/DSC01484_geotag_ROI_12.png,0
betterave/000555.png,2
betterave/000929__rot-180.png,2
epinard/000115__fliph.png,4
epinard/001064.png,4
weeds/DSC01518_geotag_ROI_10.png,0
persil/001486.png,3
weeds/DSC01605_geotag_ROI_176.png,0
persil/001492__flipv.png,3
persil/000025.png,3
weeds/DSC01504_geotag_ROI_3.png,0
weeds/DSC01587_geotag_ROI_31.png,0
betterave/001932__fliph.png,2
weeds/000169.png,0
epinard/000716__flipv.png,4
epinard/000325__flipv.png,4
persil/000598__flipv.png,3
persil/001442.png,3
weeds/DSC01483_geotag_ROI_2.png,0
persil/001040__flipv.png,3
persil/000825.png,3
persil/001345__flipv.png,3
epinard/000303__flipv.png,4
weeds/DSC01485_geotag_ROI_24.png,0
hors_type/DSC01567_geotag_ROI_16.png,1
hors_type/DSC01488_geotag_ROI_40__rot-90.png,1
weeds/DSC01492_geotag_ROI_5.png,0
weeds/DSC01588_geotag_ROI_43.png,0
epinard/001113__flipv.png,4
weeds/DSC01605_geotag_ROI_466.png,0
weeds/DSC01592_geotag_ROI_12.png,0
betterave/000943__rot-180.png,2
weeds/DSC01606_geotag_ROI_57.png,0
hors_type/DSC01567_geotag_ROI_7__rot90.png,1
persil/001142__flipv.png,3
epinard/000291__flipv.png,4
epinard/000731.png,4
weeds/DSC01539_geotag_ROI_5.png,0
epinard/000549__flipv.png,4
betterave/000808__rot-180.png,2
hors_type/DSC01617_geotag_ROI_43__flipv.png,1
hors_type/DSC01604_geotag_ROI_1__flipv.png,1
weeds/DSC01530_geotag_ROI_11.png,0
hors_type/DSC01521_geotag_ROI_10__fliph.png,1
persil/001741__flipv.png,3
persil/001069.png,3
weeds/DSC01612_geotag_ROI_6.png,0
hors_type/DSC01550_geotag_ROI_14__flipv.png,1
epinard/000279.png,4
hors_type/DSC01521_geotag_ROI_15__rot90.png,1
persil/000116.png,3
epinard/000552__fliph.png,4
hors_type/DSC01503_geotag_ROI_67__fliph.png,1
epinard/000496.png,4
persil/000644__flipv.png,3
hors_type/DSC01544_geotag_ROI_26__rot90.png,1
betterave/001365__fliph.png,2
weeds/DSC01605_geotag_ROI_482.png,0
epinard/000479.png,4
hors_type/DSC01485_geotag_ROI_90__flipv.png,1
epinard/000715__fliph.png,4
hors_type/DSC01570_geotag_ROI_0__fliph.png,1
weeds/DSC01495_geotag_ROI_15.png,0
betterave/000957.png,2
hors_type/DSC01626_geotag_ROI_2.png,1
weeds/021902.png,0
epinard/001299__fliph.png,4
epinard/001130__fliph.png,4
persil/000515__flipv.png,3
epinard/000595.png,4
hors_type/DSC01607_geotag_ROI_10__rot-90.png,1
betterave/000507__rot90.png,2
epinard/000134__flipv.png,4
betterave/001438__rot-180.png,2
hors_type/DSC01544_geotag_ROI_8__rot-90.png,1
epinard/000192.png,4
epinard/000714__flipv.png,4
weeds/021806.png,0
betterave/000745__rot90.png,2
hors_type/DSC01538_geotag_ROI_9__rot-90.png,1
persil/001232__flipv.png,3
hors_type/DSC01626_geotag_ROI_8__flipv.png,1
hors_type/DSC01582_geotag_ROI_4__flipv.png,1
betterave/001977__flipv.png,2
persil/001771.png,3
weeds/DSC01606_geotag_ROI_70.png,0
epinard/000714.png,4
epinard/000146.png,4
epinard/000730__flipv.png,4
persil/001409.png,3
epinard/001146__fliph.png,4
epinard/000735.png,4
persil/001538__flipv.png,3
hors_type/DSC01550_geotag_ROI_10__flipv.png,1
epinard/001286.png,4
betterave/001517__rot90.png,2
betterave/001442__fliph.png,2
epinard/000744__fliph.png,4
betterave/001936.png,2
epinard/000658.png,4
persil/000487__flipv.png,3
weeds/DSC01605_geotag_ROI_669.png,0
betterave/000849__flipv.png,2
epinard/000797__fliph.png,4
persil/001555__flipv.png,3
persil/000658__flipv.png,3
weeds/DSC01605_geotag_ROI_479.png,0
epinard/000790.png,4
epinard/000447__flipv.png,4
persil/001672.png,3
epinard/000505__fliph.png,4
weeds/DSC01605_geotag_ROI_140.png,0
weeds/DSC01526_geotag_ROI_0.png,0
persil/001075__flipv.png,3
weeds/DSC01605_geotag_ROI_499.png,0
persil/001020__flipv.png,3
weeds/DSC01589_geotag_ROI_8.png,0
weeds/DSC01607_geotag_ROI_1.png,0
epinard/000559.png,4
epinard/000036.png,4
betterave/001606.png,2
hors_type/DSC01604_geotag_ROI_1__rot-90.png,1
persil/000986__flipv.png,3
betterave/001794__rot-180.png,2
betterave/001427__flipv.png,2
epinard/000788__flipv.png,4
hors_type/DSC01523_geotag_ROI_3__fliph.png,1
weeds/DSC01588_geotag_ROI_34.png,0
persil/000042.png,3
persil/001512.png,3
hors_type/DSC01538_geotag_ROI_4.png,1
weeds/DSC01495_geotag_ROI_27.png,0
weeds/DSC01619_geotag_ROI_67.png,0
betterave/001399__flipv.png,2
epinard/000096__fliph.png,4
weeds/DSC01606_geotag_ROI_92.png,0
hors_type/DSC01503_geotag_ROI_10__fliph.png,1
epinard/000282__fliph.png,4
weeds/DSC01558_geotag_ROI_8.png,0
epinard/000049__fliph.png,4
persil/001514.png,3
hors_type/DSC01576_geotag_ROI_36__rot-90.png,1
betterave/000715__flipv.png,2
betterave/000897__flipv.png,2
persil/001618__flipv.png,3
hors_type/DSC01570_geotag_ROI_5__fliph.png,1
betterave/000528__flipv.png,2
persil/000765.png,3
weeds/DSC01605_geotag_ROI_239.png,0
persil/000361.png,3
epinard/000435__flipv.png,4
epinard/000948.png,4
epinard/000399__fliph.png,4
persil/000461__flipv.png,3
betterave/001788__fliph.png,2
persil/001233.png,3
betterave/000799__fliph.png,2
hors_type/DSC01503_geotag_ROI_9__flipv.png,1
epinard/000897.png,4
hors_type/DSC01530_geotag_ROI_13__rot90.png,1
weeds/DSC01562_geotag_ROI_0.png,0
betterave/001976__fliph.png,2
weeds/DSC01606_geotag_ROI_16.png,0
epinard/000996.png,4
weeds/DSC01484_geotag_ROI_15.png,0
hors_type/DSC01608_geotag_ROI_14__flipv.png,1
epinard/000859__fliph.png,4
betterave/000979__flipv.png,2
betterave/000976__rot-180.png,2
epinard/000986.png,4
betterave/001699__fliph.png,2
persil/001875__flipv.png,3
hors_type/DSC01608_geotag_ROI_4__rot90.png,1
weeds/DSC01604_geotag_ROI_35.png,0
betterave/000406__rot90.png,2
weeds/DSC01593_geotag_ROI_1.png,0
betterave/000876.png,2
persil/000207__flipv.png,3
weeds/DSC01530_geotag_ROI_20.png,0
persil/000848__flipv.png,3
persil/000524.png,3
persil/001448.png,3
weeds/DSC01485_geotag_ROI_16.png,0
betterave/001380__flipv.png,2
hors_type/DSC01580_geotag_ROI_4.png,1
persil/001489.png,3
weeds/011549.png,0
weeds/DSC01588_geotag_ROI_59.png,0
weeds/DSC01482_geotag_ROI_67.png,0
persil/001837__flipv.png,3
epinard/001233.png,4
epinard/000058.png,4
betterave/001841.png,2
betterave/001931__flipv.png,2
weeds/DSC01567_geotag_ROI_33.png,0
epinard/000117__fliph.png,4
epinard/000810__flipv.png,4
epinard/000060.png,4
epinard/001171__fliph.png,4
hors_type/DSC01530_geotag_ROI_23__rot90.png,1
hors_type/DSC01544_geotag_ROI_25__flipv.png,1
betterave/000429__rot-180.png,2
epinard/001184__flipv.png,4
hors_type/DSC01503_geotag_ROI_70__rot-90.png,1
weeds/DSC01605_geotag_ROI_278.png,0
epinard/000748.png,4
persil/000658.png,3
persil/000491.png,3
persil/000949.png,3
epinard/001186__flipv.png,4
hors_type/DSC01509_geotag_ROI_2__flipv.png,1
persil/000625__flipv.png,3
epinard/000483.png,4
epinard/000978__fliph.png,4
weeds/DSC01487_geotag_ROI_12.png,0
persil/001913.png,3
epinard/000785.png,4
epinard/000783__fliph.png,4
hors_type/DSC01594_geotag_ROI_3__fliph.png,1
epinard/001074.png,4
epinard/000293__fliph.png,4
epinard/000317__fliph.png,4
persil/001522__flipv.png,3
epinard/001109__flipv.png,4
weeds/021932.png,0
weeds/DSC01556_geotag_ROI_28.png,0
betterave/001411__rot90.png,2
betterave/001421__flipv.png,2
persil/001490__flipv.png,3
hors_type/DSC01491_geotag_ROI_12__fliph.png,1
hors_type/DSC01498_geotag_ROI_3__rot-90.png,1
epinard/000059__flipv.png,4
persil/000230.png,3
weeds/DSC01605_geotag_ROI_422.png,0
hors_type/DSC01482_geotag_ROI_140__rot-90.png,1
betterave/001210__flipv.png,2
persil/001333.png,3
weeds/DSC01592_geotag_ROI_7.png,0
weeds/DSC01605_geotag_ROI_654.png,0
hors_type/DSC01512_geotag_ROI_18__flipv.png,1
weeds/DSC01590_geotag_ROI_52.png,0
epinard/001234__flipv.png,4
weeds/DSC01489_geotag_ROI_11.png,0
epinard/000512.png,4
betterave/000622__flipv.png,2
hors_type/DSC01527_geotag_ROI_3__fliph.png,1
betterave/000403__fliph.png,2
persil/000019__flipv.png,3
epinard/001190__fliph.png,4
betterave/000882__rot90.png,2
weeds/DSC01501_geotag_ROI_4.png,0
persil/000670__flipv.png,3
persil/000544.png,3
hors_type/DSC01624_geotag_ROI_44__rot-90.png,1
epinard/000107__flipv.png,4
epinard/000793__flipv.png,4
weeds/DSC01491_geotag_ROI_35.png,0
weeds/DSC01605_geotag_ROI_395.png,0
persil/000180.png,3
betterave/001495__rot90.png,2
weeds/DSC01555_geotag_ROI_3.png,0
epinard/000782__flipv.png,4
betterave/001455__rot90.png,2
weeds/DSC01543_geotag_ROI_0.png,0
weeds/DSC01605_geotag_ROI_475.png,0
weeds/DSC01593_geotag_ROI_8.png,0
